datetime,inflow_acft
3/7/09,16593.324
3/8/09,17538.1028
3/9/09,14261.3635
3/10/09,16798.5578
3/11/09,16851.6537
3/12/09,15611.0301
3/13/09,13385.4177
3/14/09,16339.0322
3/15/09,14169.5901
3/16/09,14629.1533
3/17/09,13542.3835
3/18/09,15670.0431
3/19/09,13668.5128
3/20/09,12450.0736
3/21/09,12156.8057
3/22/09,12231.3757
3/23/09,14566.8934
3/24/09,14557.53
3/25/09,12275.3675
3/26/09,14533.6649
3/27/09,15393.3743
3/28/09,17181.3332
3/29/09,16465.4929
3/30/09,18651.8859
3/31/09,16866.2636
4/1/09,12035.1646
4/2/09,19242.2179
4/3/09,13473.0514
4/4/09,17821.1317
4/5/09,18994.6465
4/6/09,14952.8581
4/7/09,12708.7607
4/8/09,12587.9602
4/9/09,19107.0068
4/10/09,16910.1004
4/11/09,18198.5857
4/12/09,11393.9727
4/13/09,19121.2312
4/14/09,15862.9805
4/15/09,18028.3248
4/16/09,19193.936
4/17/09,19178.7016
4/18/09,21323.5346
4/19/09,23532.6933
4/20/09,26899.8721
4/21/09,25632.1664
4/22/09,24334.8589
4/23/09,27613.0049
4/24/09,33088.1215
4/25/09,35186.1984
4/26/09,43655.3496
4/27/09,30874.1528
4/28/09,49443.2625
4/29/09,48418.2838
4/30/09,50364.7483
5/1/09,53198.1351
5/2/09,48164.6805
5/3/09,53266.9324
5/4/09,55504.3289
5/5/09,59945.7989
5/6/09,65098.6809
5/7/09,57709.4905
5/8/09,58763.0038
5/9/09,61605.1019
5/10/09,67863.4457
5/11/09,73444.8794
5/12/09,80630.6318
5/13/09,83721.3975
5/14/09,83933.2202
5/15/09,92015.2633
5/16/09,97313.3682
5/17/09,97063.7325
5/18/09,97207.4109
5/19/09,103867.201
5/20/09,99544.1837
5/21/09,100371.622
5/22/09,119767.202
5/23/09,115626.283
5/24/09,112557.089
5/25/09,105930.189
5/26/09,107587.696
5/27/09,111760.81
5/28/09,111037.81
5/29/09,100624.803
5/30/09,99743.7361
5/31/09,83386.1463
6/1/09,92382.9065
6/2/09,86574.5175
6/3/09,85764.612
6/4/09,81743.7978
6/5/09,85243.0823
6/6/09,85443.9726
6/7/09,87416.5694
6/8/09,91920.0036
6/9/09,88436.6843
6/10/09,86357.4727
6/11/09,73912.1992
6/12/09,71475.2478
6/13/09,68826.3739
6/14/09,59340.9622
6/15/09,61023.4899
6/16/09,60960.6987
6/17/09,62100.1057
6/18/09,55909.2209
6/19/09,55931.4326
6/20/09,63210.6053
6/21/09,50340.4656
6/22/09,59981.4389
6/23/09,59236.2992
6/24/09,59252.2692
6/25/09,59398.6696
6/26/09,68187.2711
6/27/09,59212.425
6/28/09,69125.2491
6/29/09,74039.3885
6/30/09,69651.1063
7/1/09,62357.1242
7/2/09,63607.0688
7/3/09,54122.3936
7/4/09,59619.5115
7/5/09,45395.0366
7/6/09,43696.9062
7/7/09,43768.172
7/8/09,43740.0309
7/9/09,39845.4013
7/10/09,39021.0287
7/11/09,36533.6864
7/12/09,30538.7802
7/13/09,29842.7388
7/14/09,28260.6182
7/15/09,26059.5248
7/16/09,31306.4238
7/17/09,18877.7732
7/18/09,19700.7473
7/19/09,20165.2953
7/20/09,21828.4724
7/21/09,18923.6108
7/22/09,21193.3316
7/23/09,17406.3278
7/24/09,15669.1046
7/25/09,21884.3577
7/26/09,19677.1796
7/27/09,11930.2751
7/28/09,15804.8272
7/29/09,8842.96486
7/30/09,22237.5828
7/31/09,21079.6621
8/1/09,13311.0782
8/2/09,15964.5467
8/3/09,14630.2951
8/4/09,18591.8618
8/5/09,14797.8436
8/6/09,10893.3825
8/7/09,8193.68459
8/8/09,13431.0883
8/9/09,14924.1402
8/10/09,14554.8757
8/11/09,13160.057
8/12/09,10735.9727
8/13/09,14632.5421
8/14/09,14481.289
8/15/09,17278.9412
8/16/09,10774.6607
8/17/09,13121.7734
8/18/09,11978.4831
8/19/09,6972.14329
8/20/09,10630.5831
8/21/09,10596.0935
8/22/09,10751.2949
8/23/09,12155.3986
8/24/09,16960.4081
8/25/09,11977.9976
8/26/09,12146.5352
8/27/09,14697.7519
8/28/09,14483.5542
8/29/09,10464.8332
8/30/09,14215.962
8/31/09,13711.1556
9/1/09,10427.3342
9/2/09,14232.1185
9/3/09,14436.3357
9/4/09,12045.7832
9/5/09,14542.32
9/6/09,9551.75231
9/7/09,10917.9521
9/8/09,10702.4148
9/9/09,9328.38499
9/10/09,16863.9959
9/11/09,11855.6172
9/12/09,11853.3549
9/13/09,10613.979
9/14/09,15714.0004
9/15/09,15643.5762
9/16/09,9526.66319
9/17/09,15802.317
9/18/09,12077.5762
9/19/09,11292.2585
9/20/09,13132.7238
9/21/09,14429.8996
9/22/09,15638.8831
9/23/09,10616.2029
9/24/09,14373.6082
9/25/09,15626.3782
9/26/09,14418.026
9/27/09,18058.6566
9/28/09,13169.7043
9/29/09,15644.1174
9/30/09,8189.43238
10/1/09,12554.1599
10/2/09,12586.5359
10/3/09,11352.6365
10/4/09,12582.913
10/5/09,10128.7883
10/6/09,10144.3804
10/7/09,10165.9137
10/8/09,11511.0133
10/9/09,15021.6655
10/10/09,12534.9048
10/11/09,16190.0795
10/12/09,11255.2709
10/13/09,13720.1674
10/14/09,17512.3525
10/15/09,18672.7727
10/16/09,11129.678
10/17/09,14941.8074
10/18/09,11203.2992
10/19/09,16215.8502
10/20/09,17453.0536
10/21/09,11388.9208
10/22/09,15407.2802
10/23/09,13195.3751
10/24/09,20244.2163
10/25/09,16570.5488
10/26/09,9054.39949
10/27/09,16463.5313
10/28/09,17691.9293
10/29/09,9076.41119
10/30/09,20183.3344
10/31/09,15246.4211
11/1/09,15317.89
11/2/09,17289.8093
11/3/09,13615.2113
11/4/09,14810.7033
11/5/09,13470.9288
11/6/09,14870.852
11/7/09,13709.5094
11/8/09,17936.0229
11/9/09,14345.0834
11/10/09,17680.8403
11/11/09,14882.921
11/12/09,11187.9582
11/13/09,16458.5521
11/14/09,12650.1523
11/15/09,16917.9649
11/16/09,14150.6887
11/17/09,12892.2363
11/18/09,15080.062
11/19/09,12488.5739
11/20/09,11538.661
11/21/09,12110.7486
11/22/09,14168.2004
11/23/09,16149.6534
11/24/09,14790.826
11/25/09,15774.2826
11/26/09,13533.1956
11/27/09,16900.6823
11/28/09,17638.0331
11/29/09,10959.4133
11/30/09,10752.7326
12/1/09,15269.2057
12/2/09,15311.6407
12/3/09,6760.73615
12/4/09,7647.11825
12/5/09,12175.3594
12/6/09,13701.435
12/7/09,18082.0153
12/8/09,12142.7379
12/9/09,7110.93432
12/10/09,7160.60381
12/11/09,6208.4771
12/12/09,6537.52894
12/13/09,6543.93827
12/14/09,8424.75583
12/15/09,9679.09083
12/16/09,13634.5187
12/17/09,8855.99379
12/18/09,12416.0845
12/19/09,9229.52197
12/20/09,12740.2548
12/21/09,12402.2412
12/22/09,18431.2135
12/23/09,18569.188
12/24/09,11493.5023
12/25/09,10434.492
12/26/09,13117.324
12/27/09,12966.1056
12/28/09,11414.0725
12/29/09,10156.0777
12/30/09,5461.69857
12/31/09,11352.9078
1/1/10,15456.0215
1/2/10,9569.80337
1/3/10,12115.1444
1/4/10,11419.4638
1/5/10,9353.86693
1/6/10,8039.67561
1/7/10,14880.9462
1/8/10,10486.4791
1/9/10,14175.1645
1/10/10,9063.17357
1/11/10,11495.1824
1/12/10,10365.9296
1/13/10,12938.4267
1/14/10,10670.9727
1/15/10,10502.1958
1/16/10,8856.37755
1/17/10,15233.5954
1/18/10,14173.6284
1/19/10,17695.7113
1/20/10,10792.4492
1/21/10,30509.2143
1/22/10,17308.8879
1/23/10,17642.0497
1/24/10,16279.787
1/25/10,20161.7132
1/26/10,18260.4158
1/27/10,18309.8504
1/28/10,10306.5034
1/29/10,15012.1612
1/30/10,16749.2784
1/31/10,13952.8812
2/1/10,15732.9075
2/2/10,16715.6638
2/3/10,12216.4056
2/4/10,13214.7974
2/5/10,13683.0441
2/6/10,21477.6993
2/7/10,18526.5594
2/8/10,15827.091
2/9/10,18183.9703
2/10/10,13569.2478
2/11/10,13577.85
2/12/10,13722.4749
2/13/10,15440.6854
2/14/10,17139.9344
2/15/10,14524.4191
2/16/10,9760.76181
2/17/10,12399.7506
2/18/10,15896.9727
2/19/10,13445.1096
2/20/10,10829.5099
2/21/10,13751.4764
2/22/10,22596.9847
2/23/10,15612.5626
2/24/10,11299.143
2/25/10,12375.9146
2/26/10,17165.1284
2/27/10,12117.1271
2/28/10,11503.4437
3/1/10,14642.9035
3/2/10,14779.4949
3/3/10,13599.5761
3/4/10,7968.15976
3/5/10,22707.2189
3/6/10,24211.386
3/7/10,18568.5065
3/8/10,21561.8574
3/9/10,16343.0567
3/10/10,21560.183
3/11/10,26819.1828
3/12/10,20390.5772
3/13/10,21958.8109
3/14/10,12587.2789
3/15/10,15936.1849
3/16/10,18205.133
3/17/10,19494.765
3/18/10,20693.5693
3/19/10,17939.707
3/20/10,17569.1141
3/21/10,16662.8114
3/22/10,12831.1179
3/23/10,16248.5599
3/24/10,17252.0343
3/25/10,17463.3577
3/26/10,15175.4375
3/27/10,14507.4221
3/28/10,15499.8998
3/29/10,12890.0042
3/30/10,15247.4128
3/31/10,11882.044
4/1/10,12225.253
4/2/10,12355.4879
4/3/10,12576.929
4/4/10,18527.2107
4/5/10,11166.7058
4/6/10,15798.0952
4/7/10,17004.4112
4/8/10,14688.754
4/9/10,14513.0575
4/10/10,12578.8886
4/11/10,15102.7716
4/12/10,17003.4781
4/13/10,16931.8759
4/14/10,14394.7421
4/15/10,23881.9763
4/16/10,21305.1563
4/17/10,26280.9699
4/18/10,26360.3224
4/19/10,24840.4764
4/20/10,40004.765
4/21/10,31547.3543
4/22/10,38557.827
4/23/10,41251.7037
4/24/10,39694.0786
4/25/10,47075.7
4/26/10,39757.7101
4/27/10,38444.4192
4/28/10,31702.8523
4/29/10,40892.0712
4/30/10,36271.3275
5/1/10,34182.5143
5/2/10,38957.6998
5/3/10,28828.507
5/4/10,37980.3831
5/5/10,29065.2152
5/6/10,34736.9203
5/7/10,22064.3274
5/8/10,24863.4803
5/9/10,27514.7664
5/10/10,22939.3553
5/11/10,25425.0627
5/12/10,28869.5147
5/13/10,32317.1637
5/14/10,28702.129
5/15/10,32907.8741
5/16/10,28686.2777
5/17/10,35706.8743
5/18/10,28613.292
5/19/10,40249.992
5/20/10,37915.7409
5/21/10,43822.8722
5/22/10,37671.5333
5/23/10,41548.3907
5/24/10,54520.4114
5/25/10,63832.8606
5/26/10,66060.9124
5/27/10,70778.4819
5/28/10,55431.1151
5/29/10,74020.2723
5/30/10,60367.0686
5/31/10,80571.4228
6/1/10,87206.5822
6/2/10,91217.1138
6/3/10,92215.1789
6/4/10,90184.0869
6/5/10,83560.9553
6/6/10,78615.2448
6/7/10,84799.9479
6/8/10,99419.5044
6/9/10,105775.836
6/10/10,109799.27
6/11/10,111251.395
6/12/10,113322.191
6/13/10,108306.868
6/14/10,95112.9448
6/15/10,90416.97
6/16/10,83178.441
6/17/10,73429.3197
6/18/10,76051.0889
6/19/10,67849.4382
6/20/10,57259.4454
6/21/10,53756.0406
6/22/10,54887.6571
6/23/10,47433.5191
6/24/10,46373.0402
6/25/10,44695.4807
6/26/10,40199.9204
6/27/10,37156.0889
6/28/10,39735.3564
6/29/10,34101.7398
6/30/10,32266.8297
7/1/10,28698.4133
7/2/10,24924.2405
7/3/10,25916.7341
7/4/10,26909.6111
7/5/10,26898.845
7/6/10,26238.5042
7/7/10,27527.3973
7/8/10,22375.0548
7/9/10,17196.6207
7/10/10,22085.0675
7/11/10,18051.7298
7/12/10,14761.8028
7/13/10,18603.7914
7/14/10,21067.699
7/15/10,15935.5524
7/16/10,5789.72809
7/17/10,22125.6737
7/18/10,18072.6464
7/19/10,11294.615
7/20/10,16265.3358
7/21/10,12290.6876
7/22/10,11003.0118
7/23/10,18725.4565
7/24/10,15732.6082
7/25/10,14364.9554
7/26/10,12646.7749
7/27/10,8754.65864
7/28/10,26142.5478
7/29/10,9764.04428
7/30/10,22305.3533
7/31/10,15342.593
8/1/10,56681.8649
8/2/10,26205.1517
8/3/10,21323.338
8/4/10,40057.5873
8/5/10,17327.7996
8/6/10,27197.6057
8/7/10,33236.5562
8/8/10,16664.0454
8/9/10,23644.5102
8/10/10,15989.023
8/11/10,20977.0845
8/12/10,17242.3094
8/13/10,13721.2941
8/14/10,16069.4532
8/15/10,16525.9239
8/16/10,22381.7322
8/17/10,13663.637
8/18/10,20848.247
8/19/10,17397.2907
8/20/10,27360.5052
8/21/10,22293.6784
8/22/10,16596.461
8/23/10,24941.9777
8/24/10,10029.3604
8/25/10,16233.0654
8/26/10,12490.2476
8/27/10,13731.441
8/28/10,8671.39471
8/29/10,8378.13733
8/30/10,10277.5749
8/31/10,12222.7025
9/1/10,12988.5531
9/2/10,14261.7393
9/3/10,15374.8819
9/4/10,11653.6263
9/5/10,10433.7341
9/6/10,15447.9478
9/7/10,9300.60414
9/8/10,6826.40436
9/9/10,12973.9915
9/10/10,17964.1651
9/11/10,13009.2024
9/12/10,12938.4775
9/13/10,14157.5053
9/14/10,14277.7738
9/15/10,14309.6643
9/16/10,14293.2291
9/17/10,13061.9605
9/18/10,13037.1943
9/19/10,11849.0649
9/20/10,13169.4593
9/21/10,11876.2306
9/22/10,24245.5364
9/23/10,19246.5962
9/24/10,16614.4241
9/25/10,17745.9294
9/26/10,16616.1842
9/27/10,15579.425
9/28/10,15657.6277
9/29/10,14227.5029
9/30/10,15437.7164
10/1/10,11022.9526
10/2/10,12259.4153
10/3/10,18646.2507
10/4/10,13634.4537
10/5/10,48144.3037
10/6/10,56829.205
10/7/10,34580.3423
10/8/10,29674.9817
10/9/10,17349.8711
10/10/10,16053.5379
10/11/10,14916.3434
10/12/10,17441.5282
10/13/10,15008.9036
10/14/10,15013.1149
10/15/10,13694.6691
10/16/10,13535.3549
10/17/10,12303.7428
10/18/10,17298.4674
10/19/10,13474.2825
10/20/10,12253.3134
10/21/10,12331.4707
10/22/10,14737.3729
10/23/10,18458.9077
10/24/10,18489.1188
10/25/10,19755.0125
10/26/10,15918.4936
10/27/10,18539.1859
10/28/10,16083.7209
10/29/10,14816.457
10/30/10,18434.475
10/31/10,17255.4047
11/1/10,14677.6355
11/2/10,14972.0098
11/3/10,16411.4694
11/4/10,15550.6593
11/5/10,12833.6036
11/6/10,13966.0965
11/7/10,12630.7394
11/8/10,6134.31917
11/9/10,18993.028
11/10/10,16687.7159
11/11/10,7966.8198
11/12/10,15450.0644
11/13/10,12998.8457
11/14/10,11862.5902
11/15/10,17849.2876
11/16/10,5716.34399
11/17/10,20530.0684
11/18/10,10400.9948
11/19/10,11793.7663
11/20/10,10578.0779
11/21/10,20529.984
11/22/10,7168.69345
11/23/10,5967.07895
11/24/10,24300.4309
11/25/10,7114.05117
11/26/10,11969.1932
11/27/10,11889.941
11/28/10,8436.77739
11/29/10,14406.5851
11/30/10,7259.59357
12/1/10,12797.6851
12/2/10,5360.42197
12/3/10,15441.2114
12/4/10,10324.7397
12/5/10,11516.4603
12/6/10,11537.667
12/7/10,12915.0677
12/8/10,12840.6656
12/9/10,13868.9351
12/10/10,12879.738
12/11/10,17541.3148
12/12/10,9365.92372
12/13/10,16592.0703
12/14/10,11782.1193
12/15/10,16480.6069
12/16/10,13039.0558
12/17/10,9384.98578
12/18/10,16143.6786
12/19/10,8162.14034
12/20/10,12892.4484
12/21/10,15399.9036
12/22/10,15171.3394
12/23/10,18024.9021
12/24/10,16349.6314
12/25/10,20054.7993
12/26/10,14344.0647
12/27/10,15293.6501
12/28/10,14274.9466
12/29/10,18055.3799
12/30/10,14228.5055
12/31/10,12562.5099
1/1/11,14713.1595
1/2/11,9941.1732
1/3/11,3381.27336
1/4/11,4709.47526
1/5/11,6008.52403
1/6/11,2337.67385
1/7/11,2299.68495
1/8/11,3000.52332
1/9/11,12911.1958
1/10/11,10589.9823
1/11/11,9831.96885
1/12/11,2956.95896
1/13/11,14531.7048
1/14/11,4081.64579
1/15/11,12862.0706
1/16/11,10926.0518
1/17/11,13339.7878
1/18/11,11176.2768
1/19/11,14809.2911
1/20/11,10140.4382
1/21/11,10186.9103
1/22/11,18503.8679
1/23/11,8755.57327
1/24/11,15816.365
1/25/11,13792.682
1/26/11,11426.4928
1/27/11,10251.4937
1/28/11,16161.0493
1/29/11,12052.2012
1/30/11,12375.3994
1/31/11,3367.71674
2/1/11,4105.65045
2/2/11,13382.4937
2/3/11,9835.22768
2/4/11,6182.98098
2/5/11,6713.60554
2/6/11,10051.6592
2/7/11,15215.9835
2/8/11,15130.9695
2/9/11,5041.64756
2/10/11,12650.2449
2/11/11,11729.0652
2/12/11,13536.7402
2/13/11,11043.7006
2/14/11,11561.8339
2/15/11,13698.1661
2/16/11,9490.36104
2/17/11,16155.5266
2/18/11,13514.5862
2/19/11,4436.76344
2/20/11,19101.7999
2/21/11,17215.828
2/22/11,14982.7522
2/23/11,14571.6366
2/24/11,13465.0991
2/25/11,15709.163
2/26/11,16856.6597
2/27/11,10120.4416
2/28/11,14642.2735
3/1/11,15199.426
3/2/11,13770.3537
3/3/11,14930.9984
3/4/11,16032.1913
3/5/11,12699.7244
3/6/11,14844.716
3/7/11,13871.3487
3/8/11,17223.7335
3/9/11,15664.3784
3/10/11,16755.991
3/11/11,17038.9377
3/12/11,17395.4967
3/13/11,20733.545
3/14/11,11721.9627
3/15/11,21738.6253
3/16/11,19447.9298
3/17/11,21804.7576
3/18/11,20667.7965
3/19/11,26666.4651
3/20/11,26614.0461
3/21/11,21146.8586
3/22/11,20542.0993
3/23/11,17243.5622
3/24/11,24592.7322
3/25/11,20529.4682
3/26/11,23906.8472
3/27/11,20610.3948
3/28/11,19531.6196
3/29/11,22703.7458
3/30/11,19410.2513
3/31/11,18387.1186
4/1/11,20924.7365
4/2/11,18609.764
4/3/11,14104.5148
4/4/11,18418.5208
4/5/11,22517.2586
4/6/11,25745.5568
4/7/11,25791.3371
4/8/11,25886.2364
4/9/11,22569.6871
4/10/11,36665.4656
4/11/11,33073.4782
4/12/11,32523.003
4/13/11,27254.5446
4/14/11,42504.1274
4/15/11,33764.927
4/16/11,34799.8521
4/17/11,35831.0128
4/18/11,39122.4537
4/19/11,30636.4025
4/20/11,35505.4012
4/21/11,39122.8676
4/22/11,52106.6759
4/23/11,48883.0663
4/24/11,48928.2265
4/25/11,57664.3736
4/26/11,48933.3341
4/27/11,62061.5435
4/28/11,55459.6167
4/29/11,46703.1531
4/30/11,59887.6351
5/1/11,40303.4228
5/2/11,43543.7885
5/3/11,43513.9773
5/4/11,46856.1212
5/5/11,41854.5173
5/6/11,42725.4246
5/7/11,39436.8126
5/8/11,39347.7514
5/9/11,54895.6254
5/10/11,67041.0318
5/11/11,80138.1639
5/12/11,89600.8349
5/13/11,88570.6785
5/14/11,87794.3557
5/15/11,83418.0103
5/16/11,77927.1829
5/17/11,82450.22
5/18/11,76791.5887
5/19/11,102881.588
5/20/11,99631.6863
5/21/11,104209.251
5/22/11,104284.951
5/23/11,97640.1046
5/24/11,103679.353
5/25/11,92033.9382
5/26/11,95515.4478
5/27/11,96764.182
5/28/11,103722.251
5/29/11,97594.5981
5/30/11,118450.613
5/31/11,124848.287
6/1/11,134241.827
6/2/11,135151.736
6/3/11,130622.891
6/4/11,131203.351
6/5/11,138421.186
6/6/11,134212.172
6/7/11,146158.565
6/8/11,154714.48
6/9/11,170712.105
6/10/11,171484.476
6/11/11,183552.073
6/12/11,181222.935
6/13/11,181084.043
6/14/11,180404.704
6/15/11,174714.25
6/16/11,184732.328
6/17/11,161798.839
6/18/11,161238.337
6/19/11,167228.951
6/20/11,167868.174
6/21/11,160657.289
6/22/11,156704.136
6/23/11,151214.7
6/24/11,143882.993
6/25/11,140137.799
6/26/11,141563.484
6/27/11,143771.935
6/28/11,144631.327
6/29/11,141235.016
6/30/11,146837.722
7/1/11,135293.284
7/2/11,143579.828
7/3/11,151191.335
7/4/11,134183.123
7/5/11,137665.866
7/6/11,128017.08
7/7/11,138912.965
7/8/11,130836.039
7/9/11,128245.481
7/10/11,124241.026
7/11/11,125118.94
7/12/11,129249.782
7/13/11,129395.391
7/14/11,122431.703
7/15/11,125460.435
7/16/11,117253.129
7/17/11,110351.756
7/18/11,89941.2838
7/19/11,90763.425
7/20/11,85893.4129
7/21/11,80065.7527
7/22/11,75864.6389
7/23/11,78570.389
7/24/11,74384.1703
7/25/11,77291.3216
7/26/11,50384.358
7/27/11,57431.9763
7/28/11,60311.5136
7/29/11,60310.6862
7/30/11,57437.5174
7/31/11,44697.1762
8/1/11,42864.3249
8/2/11,40411.6793
8/3/11,42727.2054
8/4/11,40395.9422
8/5/11,31876.8317
8/6/11,30519.4924
8/7/11,37727.925
8/8/11,29213.7376
8/9/11,34290.2957
8/10/11,22970.5965
8/11/11,28714.8152
8/12/11,24545.9267
8/13/11,18944.2711
8/14/11,24594.8261
8/15/11,26069.2333
8/16/11,17697.8012
8/17/11,20586.6337
8/18/11,24746.0841
8/19/11,17868.7337
8/20/11,22092.354
8/21/11,18043.6175
8/22/11,22242.676
8/23/11,17980.6311
8/24/11,20871.7155
8/25/11,14976.4649
8/26/11,20643.5711
8/27/11,16585.5027
8/28/11,23647.9051
8/29/11,10533.7218
8/30/11,18386.1111
8/31/11,16738.7496
9/1/11,15091.0852
9/2/11,19113.9513
9/3/11,21886.747
9/4/11,19324.3792
9/5/11,13883.349
9/6/11,20351.0994
9/7/11,17467.5245
9/8/11,16241.5412
9/9/11,27463.142
9/10/11,19232.1778
9/11/11,17756.5268
9/12/11,21945.9909
9/13/11,22048.2347
9/14/11,39865.6522
9/15/11,26120.9051
9/16/11,23664.9307
9/17/11,26194.5197
9/18/11,34529.1361
9/19/11,26301.8099
9/20/11,25820.9311
9/21/11,28545.1441
9/22/11,21949.2958
9/23/11,23362.2144
9/24/11,23319.2426
9/25/11,24704.2855
9/26/11,19253.6011
9/27/11,20682.2309
9/28/11,19334.8678
9/29/11,20534.9531
9/30/11,12527.2472
10/1/11,15853.6339
10/2/11,26775.7293
10/3/11,18704.0317
10/4/11,10426.0971
10/5/11,18675.1994
10/6/11,17571.943
10/7/11,15335.2425
10/8/11,34305.2531
10/9/11,16313.1054
10/10/11,24488.9746
10/11/11,21259.7721
10/12/11,25471.9396
10/13/11,21298.9449
10/14/11,21534.5064
10/15/11,18825.7825
10/16/11,21617.7182
10/17/11,21586.9815
10/18/11,19896.3082
10/19/11,17300.1128
10/20/11,21368.9301
10/21/11,18655.5499
10/22/11,21350.6651
10/23/11,20007.98
10/24/11,17274.6454
10/25/11,22745.7906
10/26/11,20053.4341
10/27/11,14620.0606
10/28/11,22697.2042
10/29/11,20058.2018
10/30/11,23973.2799
10/31/11,20060.1991
11/1/11,21304.2102
11/2/11,21965.3532
11/3/11,16591.4184
11/4/11,24859.0474
11/5/11,15500.4676
11/6/11,16473.6739
11/7/11,23243.2495
11/8/11,20494.3805
11/9/11,14998.0614
11/10/11,20569.4144
11/11/11,13832.8128
11/12/11,16568.0645
11/13/11,15649.7668
11/14/11,18337.465
11/15/11,24152.6598
11/16/11,14369.8287
11/17/11,15452.1104
11/18/11,18270.5728
11/19/11,17538.8677
11/20/11,18996.7573
11/21/11,11057.1825
11/22/11,19739.1499
11/23/11,18530.6636
11/24/11,12110.4071
11/25/11,14837.2427
11/26/11,18786.7254
11/27/11,17567.7478
11/28/11,14937.9049
11/29/11,14828.8177
11/30/11,18490.6399
12/1/11,18767.494
12/2/11,13605.3587
12/3/11,21510.7251
12/4/11,12581.1446
12/5/11,15101.4234
12/6/11,20451.2727
12/7/11,13824.5133
12/8/11,15215.6591
12/9/11,12748.9585
12/10/11,11451.9578
12/11/11,12788.4384
12/12/11,14170.6715
12/13/11,12800.2526
12/14/11,14067.5358
12/15/11,20615.4674
12/16/11,12840.7671
12/17/11,21922.5867
12/18/11,12988.8939
12/19/11,21977.0513
12/20/11,15611.0782
12/21/11,18185.91
12/22/11,20752.7612
12/23/11,7973.45212
12/24/11,17003.2231
12/25/11,11866.9925
12/26/11,15761.0906
12/27/11,13260.2121
12/28/11,16670.9279
12/29/11,14605.5062
12/30/11,9619.74347
12/31/11,29752.1165
1/1/12,14665.5549
1/2/12,14684.5236
1/3/12,18073.3777
1/4/12,15494.9364
1/5/12,17102.5042
1/6/12,15863.6794
1/7/12,20747.7072
1/8/12,16080.3554
1/9/12,14421.3937
1/10/12,15977.5197
1/11/12,21738.5363
1/12/12,13791.1443
1/13/12,16156.8012
1/14/12,13900.2476
1/15/12,13756.3889
1/16/12,18817.555
1/17/12,12435.3266
1/18/12,11507.3899
1/19/12,11720.6922
1/20/12,20220.6539
1/21/12,10340.2272
1/22/12,22632.6439
1/23/12,16425.6188
1/24/12,19981.7434
1/25/12,13718.4812
1/26/12,19178.4267
1/27/12,19193.9382
1/28/12,15501.6826
1/29/12,17465.0173
1/30/12,13826.8436
1/31/12,17674.9693
2/1/12,18665.9724
2/2/12,13458.0317
2/3/12,16158.9528
2/4/12,18844.5646
2/5/12,13413.0446
2/6/12,14830.5862
2/7/12,17313.1767
2/8/12,18399.3913
2/9/12,16254.1931
2/10/12,12404.1412
2/11/12,20175.5784
2/12/12,9992.43992
2/13/12,18494.89
2/14/12,14611.5709
2/15/12,21204.4607
2/16/12,17276.4207
2/17/12,13581.0334
2/18/12,18755.8345
2/19/12,9837.69075
2/20/12,18558.4801
2/21/12,18375.673
2/22/12,12335.7691
2/23/12,20438.7593
2/24/12,12464.3372
2/25/12,11486.8539
2/26/12,16489.5052
2/27/12,13172.6319
2/28/12,16834.6714
2/29/12,16050.9835
3/1/12,17925.2278
3/2/12,16917.7145
3/3/12,15597.697
3/4/12,18175.2889
3/5/12,14751.6941
3/6/12,13045.4198
3/7/12,19232.2942
3/8/12,12284.6908
3/9/12,18202.379
3/10/12,16440.3042
3/11/12,16397.5776
3/12/12,17890.0896
3/13/12,17448.7227
3/14/12,20827.0469
3/15/12,21819.296
3/16/12,22238.4059
3/17/12,22606.8255
3/18/12,21362.5592
3/19/12,19636.5765
3/20/12,24673.343
3/21/12,24061.4337
3/22/12,23151.0796
3/23/12,23267.0344
3/24/12,25295.1606
3/25/12,22663.4116
3/26/12,19150.4447
3/27/12,23070.8504
3/28/12,21531.2334
3/29/12,25138.1329
3/30/12,26035.1383
3/31/12,23914.9065
4/1/12,26196.2745
4/2/12,24407.7327
4/3/12,29551.804
4/4/12,29002.1844
4/5/12,30023.1743
4/6/12,24602.2051
4/7/12,23985.1536
4/8/12,27489.2402
4/9/12,26725.8804
4/10/12,25463.0203
4/11/12,33501.5176
4/12/12,16165.3768
4/13/12,23365.2886
4/14/12,16675.8985
4/15/12,31254.073
4/16/12,25461.213
4/17/12,20712.38
4/18/12,25420.3815
4/19/12,19731.1063
4/20/12,23022.7241
4/21/12,19851.1241
4/22/12,17555.2193
4/23/12,13381.3965
4/24/12,14057.3117
4/25/12,21029.474
4/26/12,20679.3942
4/27/12,20432.0417
4/28/12,18785.6973
4/29/12,17575.5908
4/30/12,23238.3038
5/1/12,23588.4533
5/2/12,25695.3631
5/3/12,21201.193
5/4/12,22647.3672
5/5/12,33248.9902
5/6/12,13333.8815
5/7/12,27669.6457
5/8/12,10207.8835
5/9/12,25180.095
5/10/12,21421.9596
5/11/12,21375.534
5/12/12,27040.4893
5/13/12,19409.803
5/14/12,25052.2359
5/15/12,22788.6858
5/16/12,19999.3748
5/17/12,15122.7764
5/18/12,19076.7345
5/19/12,24707.1547
5/20/12,20485.1454
5/21/12,17189.5354
5/22/12,21618.5339
5/23/12,25239.9494
5/24/12,12120.2151
5/25/12,31932.1564
5/26/12,21766.2884
5/27/12,47038.9625
5/28/12,38177.2939
5/29/12,37631.614
