STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SHA,D,6,RES ELE,20071223 0000,20071223 0000,944.04, ,FEET
SHA,D,6,RES ELE,20071224 0000,20071224 0000,944.09, ,FEET
SHA,D,6,RES ELE,20071225 0000,20071225 0000,944.12, ,FEET
SHA,D,6,RES ELE,20071226 0000,20071226 0000,944.12, ,FEET
SHA,D,6,RES ELE,20071227 0000,20071227 0000,944.10, ,FEET
SHA,D,6,RES ELE,20071228 0000,20071228 0000,944.16, ,FEET
SHA,D,6,RES ELE,20071229 0000,20071229 0000,944.20, ,FEET
SHA,D,6,RES ELE,20071230 0000,20071230 0000,944.19, ,FEET
SHA,D,6,RES ELE,20071231 0000,20071231 0000,944.26, ,FEET
SHA,D,6,RES ELE,20080101 0000,20080101 0000,944.24, ,FEET
SHA,D,6,RES ELE,20080102 0000,20080102 0000,944.36, ,FEET
SHA,D,6,RES ELE,20080103 0000,20080103 0000,945.08, ,FEET
SHA,D,6,RES ELE,20080104 0000,20080104 0000,---, ,FEET
SHA,D,6,RES ELE,20080105 0000,20080105 0000,950.79, ,FEET
SHA,D,6,RES ELE,20080106 0000,20080106 0000,952.14, ,FEET
SHA,D,6,RES ELE,20080107 0000,20080107 0000,953.04, ,FEET
SHA,D,6,RES ELE,20080108 0000,20080108 0000,953.83, ,FEET
SHA,D,6,RES ELE,20080109 0000,20080109 0000,954.35, ,FEET
SHA,D,6,RES ELE,20080110 0000,20080110 0000,955.12, ,FEET
SHA,D,6,RES ELE,20080111 0000,20080111 0000,955.80, ,FEET
SHA,D,6,RES ELE,20080112 0000,20080112 0000,956.46, ,FEET
SHA,D,6,RES ELE,20080113 0000,20080113 0000,957.03, ,FEET
SHA,D,6,RES ELE,20080114 0000,20080114 0000,957.51, ,FEET
SHA,D,6,RES ELE,20080115 0000,20080115 0000,958.00, ,FEET
SHA,D,6,RES ELE,20080116 0000,20080116 0000,958.38, ,FEET
SHA,D,6,RES ELE,20080117 0000,20080117 0000,958.72, ,FEET
SHA,D,6,RES ELE,20080118 0000,20080118 0000,959.06, ,FEET
SHA,D,6,RES ELE,20080119 0000,20080119 0000,959.34, ,FEET
SHA,D,6,RES ELE,20080120 0000,20080120 0000,959.71, ,FEET
SHA,D,6,RES ELE,20080121 0000,20080121 0000,960.03, ,FEET
SHA,D,6,RES ELE,20080122 0000,20080122 0000,960.25, ,FEET
SHA,D,6,RES ELE,20080123 0000,20080123 0000,960.36, ,FEET
SHA,D,6,RES ELE,20080124 0000,20080124 0000,960.54, ,FEET
SHA,D,6,RES ELE,20080125 0000,20080125 0000,960.93, ,FEET
SHA,D,6,RES ELE,20080126 0000,20080126 0000,962.07, ,FEET
SHA,D,6,RES ELE,20080127 0000,20080127 0000,963.22, ,FEET
SHA,D,6,RES ELE,20080128 0000,20080128 0000,964.66, ,FEET
SHA,D,6,RES ELE,20080129 0000,20080129 0000,965.64, ,FEET
SHA,D,6,RES ELE,20080130 0000,20080130 0000,966.37, ,FEET
SHA,D,6,RES ELE,20080131 0000,20080131 0000,967.43, ,FEET
SHA,D,6,RES ELE,20080201 0000,20080201 0000,968.29, ,FEET
SHA,D,6,RES ELE,20080202 0000,20080202 0000,969.32, ,FEET
SHA,D,6,RES ELE,20080203 0000,20080203 0000,970.32, ,FEET
SHA,D,6,RES ELE,20080204 0000,20080204 0000,971.05, ,FEET
SHA,D,6,RES ELE,20080205 0000,20080205 0000,971.63, ,FEET
SHA,D,6,RES ELE,20080206 0000,20080206 0000,972.04, ,FEET
SHA,D,6,RES ELE,20080207 0000,20080207 0000,972.47, ,FEET
SHA,D,6,RES ELE,20080208 0000,20080208 0000,972.86, ,FEET
SHA,D,6,RES ELE,20080209 0000,20080209 0000,973.23, ,FEET
SHA,D,6,RES ELE,20080210 0000,20080210 0000,973.73, ,FEET
SHA,D,6,RES ELE,20080211 0000,20080211 0000,974.16, ,FEET
SHA,D,6,RES ELE,20080212 0000,20080212 0000,974.72, ,FEET
SHA,D,6,RES ELE,20080213 0000,20080213 0000,975.28, ,FEET
SHA,D,6,RES ELE,20080214 0000,20080214 0000,975.97, ,FEET
SHA,D,6,RES ELE,20080215 0000,20080215 0000,976.48, ,FEET
SHA,D,6,RES ELE,20080216 0000,20080216 0000,976.94, ,FEET
SHA,D,6,RES ELE,20080217 0000,20080217 0000,977.43, ,FEET
SHA,D,6,RES ELE,20080218 0000,20080218 0000,977.88, ,FEET
SHA,D,6,RES ELE,20080219 0000,20080219 0000,978.39, ,FEET
SHA,D,6,RES ELE,20080220 0000,20080220 0000,978.82, ,FEET
SHA,D,6,RES ELE,20080221 0000,20080221 0000,979.62, ,FEET
SHA,D,6,RES ELE,20080222 0000,20080222 0000,980.62, ,FEET
SHA,D,6,RES ELE,20080223 0000,20080223 0000,981.68, ,FEET
SHA,D,6,RES ELE,20080224 0000,20080224 0000,984.22, ,FEET
SHA,D,6,RES ELE,20080225 0000,20080225 0000,986.40, ,FEET
SHA,D,6,RES ELE,20080226 0000,20080226 0000,987.85, ,FEET
SHA,D,6,RES ELE,20080227 0000,20080227 0000,989.04, ,FEET
SHA,D,6,RES ELE,20080228 0000,20080228 0000,990.23, ,FEET
SHA,D,6,RES ELE,20080229 0000,20080229 0000,991.18, ,FEET
SHA,D,6,RES ELE,20080301 0000,20080301 0000,992.07, ,FEET
SHA,D,6,RES ELE,20080302 0000,20080302 0000,992.98, ,FEET
SHA,D,6,RES ELE,20080303 0000,20080303 0000,993.78, ,FEET
SHA,D,6,RES ELE,20080304 0000,20080304 0000,994.55, ,FEET
SHA,D,6,RES ELE,20080305 0000,20080305 0000,995.22, ,FEET
SHA,D,6,RES ELE,20080306 0000,20080306 0000,995.76, ,FEET
SHA,D,6,RES ELE,20080307 0000,20080307 0000,996.32, ,FEET
SHA,D,6,RES ELE,20080308 0000,20080308 0000,996.86, ,FEET
SHA,D,6,RES ELE,20080309 0000,20080309 0000,997.38, ,FEET
SHA,D,6,RES ELE,20080310 0000,20080310 0000,997.88, ,FEET
SHA,D,6,RES ELE,20080311 0000,20080311 0000,998.33, ,FEET
SHA,D,6,RES ELE,20080312 0000,20080312 0000,998.68, ,FEET
SHA,D,6,RES ELE,20080313 0000,20080313 0000,999.29, ,FEET
SHA,D,6,RES ELE,20080314 0000,20080314 0000,999.80, ,FEET
SHA,D,6,RES ELE,20080315 0000,20080315 0000,1000.32, ,FEET
SHA,D,6,RES ELE,20080316 0000,20080316 0000,1000.90, ,FEET
SHA,D,6,RES ELE,20080317 0000,20080317 0000,1001.35, ,FEET
SHA,D,6,RES ELE,20080318 0000,20080318 0000,1001.86, ,FEET
SHA,D,6,RES ELE,20080319 0000,20080319 0000,1002.29, ,FEET
SHA,D,6,RES ELE,20080320 0000,20080320 0000,1002.78, ,FEET
SHA,D,6,RES ELE,20080321 0000,20080321 0000,1003.21, ,FEET
SHA,D,6,RES ELE,20080322 0000,20080322 0000,1003.68, ,FEET
SHA,D,6,RES ELE,20080323 0000,20080323 0000,1004.21, ,FEET
SHA,D,6,RES ELE,20080324 0000,20080324 0000,1004.60, ,FEET
SHA,D,6,RES ELE,20080325 0000,20080325 0000,1005.01, ,FEET
SHA,D,6,RES ELE,20080326 0000,20080326 0000,1005.40, ,FEET
SHA,D,6,RES ELE,20080327 0000,20080327 0000,1005.85, ,FEET
SHA,D,6,RES ELE,20080328 0000,20080328 0000,1006.29, ,FEET
SHA,D,6,RES ELE,20080329 0000,20080329 0000,1006.71, ,FEET
SHA,D,6,RES ELE,20080330 0000,20080330 0000,1007.06, ,FEET
SHA,D,6,RES ELE,20080331 0000,20080331 0000,1007.31, ,FEET
SHA,D,6,RES ELE,20080401 0000,20080401 0000,1007.49, ,FEET
SHA,D,6,RES ELE,20080402 0000,20080402 0000,1007.61, ,FEET
SHA,D,6,RES ELE,20080403 0000,20080403 0000,1007.77, ,FEET
SHA,D,6,RES ELE,20080404 0000,20080404 0000,1007.97, ,FEET
SHA,D,6,RES ELE,20080405 0000,20080405 0000,1008.00, ,FEET
SHA,D,6,RES ELE,20080406 0000,20080406 0000,1008.04, ,FEET
SHA,D,6,RES ELE,20080407 0000,20080407 0000,1008.06, ,FEET
SHA,D,6,RES ELE,20080408 0000,20080408 0000,1008.00, ,FEET
SHA,D,6,RES ELE,20080409 0000,20080409 0000,1007.88, ,FEET
SHA,D,6,RES ELE,20080410 0000,20080410 0000,1007.78, ,FEET
SHA,D,6,RES ELE,20080411 0000,20080411 0000,1007.65, ,FEET
SHA,D,6,RES ELE,20080412 0000,20080412 0000,1007.58, ,FEET
SHA,D,6,RES ELE,20080413 0000,20080413 0000,1007.55, ,FEET
SHA,D,6,RES ELE,20080414 0000,20080414 0000,1007.47, ,FEET
SHA,D,6,RES ELE,20080415 0000,20080415 0000,1007.39, ,FEET
SHA,D,6,RES ELE,20080416 0000,20080416 0000,1007.28, ,FEET
SHA,D,6,RES ELE,20080417 0000,20080417 0000,1007.18, ,FEET
SHA,D,6,RES ELE,20080418 0000,20080418 0000,1007.08, ,FEET
SHA,D,6,RES ELE,20080419 0000,20080419 0000,1006.90, ,FEET
SHA,D,6,RES ELE,20080420 0000,20080420 0000,1006.82, ,FEET
SHA,D,6,RES ELE,20080421 0000,20080421 0000,1006.70, ,FEET
SHA,D,6,RES ELE,20080422 0000,20080422 0000,1006.72, ,FEET
SHA,D,6,RES ELE,20080423 0000,20080423 0000,1006.60, ,FEET
SHA,D,6,RES ELE,20080424 0000,20080424 0000,1006.46, ,FEET
SHA,D,6,RES ELE,20080425 0000,20080425 0000,1006.33, ,FEET
SHA,D,6,RES ELE,20080426 0000,20080426 0000,1006.19, ,FEET
SHA,D,6,RES ELE,20080427 0000,20080427 0000,1006.12, ,FEET
SHA,D,6,RES ELE,20080428 0000,20080428 0000,1006.05, ,FEET
SHA,D,6,RES ELE,20080429 0000,20080429 0000,1005.91, ,FEET
SHA,D,6,RES ELE,20080430 0000,20080430 0000,1005.69, ,FEET
SHA,D,6,RES ELE,20080501 0000,20080501 0000,1005.49, ,FEET
SHA,D,6,RES ELE,20080502 0000,20080502 0000,1005.27, ,FEET
SHA,D,6,RES ELE,20080503 0000,20080503 0000,1005.05, ,FEET
SHA,D,6,RES ELE,20080504 0000,20080504 0000,1004.83, ,FEET
SHA,D,6,RES ELE,20080505 0000,20080505 0000,1004.62, ,FEET
SHA,D,6,RES ELE,20080506 0000,20080506 0000,1004.49, ,FEET
SHA,D,6,RES ELE,20080507 0000,20080507 0000,1004.40, ,FEET
SHA,D,6,RES ELE,20080508 0000,20080508 0000,1004.23, ,FEET
SHA,D,6,RES ELE,20080509 0000,20080509 0000,1004.13, ,FEET
SHA,D,6,RES ELE,20080510 0000,20080510 0000,1003.99, ,FEET
SHA,D,6,RES ELE,20080511 0000,20080511 0000,1003.81, ,FEET
SHA,D,6,RES ELE,20080512 0000,20080512 0000,1003.65, ,FEET
SHA,D,6,RES ELE,20080513 0000,20080513 0000,1003.50, ,FEET
SHA,D,6,RES ELE,20080514 0000,20080514 0000,1003.24, ,FEET
SHA,D,6,RES ELE,20080515 0000,20080515 0000,1002.84, ,FEET
SHA,D,6,RES ELE,20080516 0000,20080516 0000,1002.76, ,FEET
SHA,D,6,RES ELE,20080517 0000,20080517 0000,1002.69, ,FEET
SHA,D,6,RES ELE,20080518 0000,20080518 0000,1002.42, ,FEET
SHA,D,6,RES ELE,20080519 0000,20080519 0000,1002.21, ,FEET
SHA,D,6,RES ELE,20080520 0000,20080520 0000,1002.06, ,FEET
SHA,D,6,RES ELE,20080521 0000,20080521 0000,1001.59, ,FEET
SHA,D,6,RES ELE,20080522 0000,20080522 0000,1001.32, ,FEET
SHA,D,6,RES ELE,20080523 0000,20080523 0000,1000.91, ,FEET
SHA,D,6,RES ELE,20080524 0000,20080524 0000,1000.62, ,FEET
SHA,D,6,RES ELE,20080525 0000,20080525 0000,1000.31, ,FEET
SHA,D,6,RES ELE,20080526 0000,20080526 0000,1000.02, ,FEET
SHA,D,6,RES ELE,20080527 0000,20080527 0000,999.77, ,FEET
SHA,D,6,RES ELE,20080528 0000,20080528 0000,999.86, ,FEET
SHA,D,6,RES ELE,20080529 0000,20080529 0000,999.61, ,FEET
SHA,D,6,RES ELE,20080530 0000,20080530 0000,999.34, ,FEET
SHA,D,6,RES ELE,20080531 0000,20080531 0000,999.00, ,FEET
SHA,D,6,RES ELE,20080601 0000,20080601 0000,998.62, ,FEET
SHA,D,6,RES ELE,20080602 0000,20080602 0000,998.18, ,FEET
SHA,D,6,RES ELE,20080603 0000,20080603 0000,997.97, ,FEET
SHA,D,6,RES ELE,20080604 0000,20080604 0000,997.64, ,FEET
SHA,D,6,RES ELE,20080605 0000,20080605 0000,996.95, ,FEET
SHA,D,6,RES ELE,20080606 0000,20080606 0000,996.39, ,FEET
SHA,D,6,RES ELE,20080607 0000,20080607 0000,995.96, ,FEET
SHA,D,6,RES ELE,20080608 0000,20080608 0000,995.49, ,FEET
SHA,D,6,RES ELE,20080609 0000,20080609 0000,995.11, ,FEET
SHA,D,6,RES ELE,20080610 0000,20080610 0000,994.52, ,FEET
SHA,D,6,RES ELE,20080611 0000,20080611 0000,993.94, ,FEET
SHA,D,6,RES ELE,20080612 0000,20080612 0000,993.37, ,FEET
SHA,D,6,RES ELE,20080613 0000,20080613 0000,992.84, ,FEET
SHA,D,6,RES ELE,20080614 0000,20080614 0000,992.16, ,FEET
SHA,D,6,RES ELE,20080615 0000,20080615 0000,991.51, ,FEET
SHA,D,6,RES ELE,20080616 0000,20080616 0000,990.88, ,FEET
SHA,D,6,RES ELE,20080617 0000,20080617 0000,990.13, ,FEET
SHA,D,6,RES ELE,20080618 0000,20080618 0000,989.37, ,FEET
SHA,D,6,RES ELE,20080619 0000,20080619 0000,988.52, ,FEET
SHA,D,6,RES ELE,20080620 0000,20080620 0000,987.72, ,FEET
SHA,D,6,RES ELE,20080621 0000,20080621 0000,986.95, ,FEET
SHA,D,6,RES ELE,20080622 0000,20080622 0000,986.06, ,FEET
SHA,D,6,RES ELE,20080623 0000,20080623 0000,985.22, ,FEET
SHA,D,6,RES ELE,20080624 0000,20080624 0000,984.29, ,FEET
SHA,D,6,RES ELE,20080625 0000,20080625 0000,983.38, ,FEET
SHA,D,6,RES ELE,20080626 0000,20080626 0000,982.61, ,FEET
SHA,D,6,RES ELE,20080627 0000,20080627 0000,981.80, ,FEET
SHA,D,6,RES ELE,20080628 0000,20080628 0000,980.94, ,FEET
SHA,D,6,RES ELE,20080629 0000,20080629 0000,980.11, ,FEET
SHA,D,6,RES ELE,20080630 0000,20080630 0000,979.29, ,FEET
SHA,D,6,RES ELE,20080701 0000,20080701 0000,978.39, ,FEET
SHA,D,6,RES ELE,20080702 0000,20080702 0000,977.48, ,FEET
SHA,D,6,RES ELE,20080703 0000,20080703 0000,976.68, ,FEET
SHA,D,6,RES ELE,20080704 0000,20080704 0000,975.71, ,FEET
SHA,D,6,RES ELE,20080705 0000,20080705 0000,974.76, ,FEET
SHA,D,6,RES ELE,20080706 0000,20080706 0000,973.84, ,FEET
SHA,D,6,RES ELE,20080707 0000,20080707 0000,972.96, ,FEET
SHA,D,6,RES ELE,20080708 0000,20080708 0000,972.08, ,FEET
SHA,D,6,RES ELE,20080709 0000,20080709 0000,971.21, ,FEET
SHA,D,6,RES ELE,20080710 0000,20080710 0000,970.28, ,FEET
SHA,D,6,RES ELE,20080711 0000,20080711 0000,969.36, ,FEET
SHA,D,6,RES ELE,20080712 0000,20080712 0000,968.36, ,FEET
SHA,D,6,RES ELE,20080713 0000,20080713 0000,967.38, ,FEET
SHA,D,6,RES ELE,20080714 0000,20080714 0000,966.43, ,FEET
SHA,D,6,RES ELE,20080715 0000,20080715 0000,965.43, ,FEET
SHA,D,6,RES ELE,20080716 0000,20080716 0000,964.48, ,FEET
SHA,D,6,RES ELE,20080717 0000,20080717 0000,963.62, ,FEET
SHA,D,6,RES ELE,20080718 0000,20080718 0000,962.69, ,FEET
SHA,D,6,RES ELE,20080719 0000,20080719 0000,961.83, ,FEET
SHA,D,6,RES ELE,20080720 0000,20080720 0000,960.88, ,FEET
SHA,D,6,RES ELE,20080721 0000,20080721 0000,959.90, ,FEET
SHA,D,6,RES ELE,20080722 0000,20080722 0000,959.16, ,FEET
SHA,D,6,RES ELE,20080723 0000,20080723 0000,958.36, ,FEET
SHA,D,6,RES ELE,20080724 0000,20080724 0000,957.49, ,FEET
SHA,D,6,RES ELE,20080725 0000,20080725 0000,956.66, ,FEET
SHA,D,6,RES ELE,20080726 0000,20080726 0000,955.87, ,FEET
SHA,D,6,RES ELE,20080727 0000,20080727 0000,955.09, ,FEET
SHA,D,6,RES ELE,20080728 0000,20080728 0000,954.30, ,FEET
SHA,D,6,RES ELE,20080729 0000,20080729 0000,953.44, ,FEET
SHA,D,6,RES ELE,20080730 0000,20080730 0000,952.58, ,FEET
SHA,D,6,RES ELE,20080731 0000,20080731 0000,951.74, ,FEET
SHA,D,6,RES ELE,20080801 0000,20080801 0000,950.95, ,FEET
SHA,D,6,RES ELE,20080802 0000,20080802 0000,950.09, ,FEET
SHA,D,6,RES ELE,20080803 0000,20080803 0000,949.31, ,FEET
SHA,D,6,RES ELE,20080804 0000,20080804 0000,948.58, ,FEET
SHA,D,6,RES ELE,20080805 0000,20080805 0000,947.80, ,FEET
SHA,D,6,RES ELE,20080806 0000,20080806 0000,947.00, ,FEET
SHA,D,6,RES ELE,20080807 0000,20080807 0000,946.24, ,FEET
SHA,D,6,RES ELE,20080808 0000,20080808 0000,945.45, ,FEET
SHA,D,6,RES ELE,20080809 0000,20080809 0000,944.58, ,FEET
SHA,D,6,RES ELE,20080810 0000,20080810 0000,943.85, ,FEET
SHA,D,6,RES ELE,20080811 0000,20080811 0000,943.09, ,FEET
SHA,D,6,RES ELE,20080812 0000,20080812 0000,942.36, ,FEET
SHA,D,6,RES ELE,20080813 0000,20080813 0000,941.64, ,FEET
SHA,D,6,RES ELE,20080814 0000,20080814 0000,940.97, ,FEET
SHA,D,6,RES ELE,20080815 0000,20080815 0000,940.33, ,FEET
SHA,D,6,RES ELE,20080816 0000,20080816 0000,939.54, ,FEET
SHA,D,6,RES ELE,20080817 0000,20080817 0000,938.85, ,FEET
SHA,D,6,RES ELE,20080818 0000,20080818 0000,938.09, ,FEET
SHA,D,6,RES ELE,20080819 0000,20080819 0000,937.33, ,FEET
SHA,D,6,RES ELE,20080820 0000,20080820 0000,936.59, ,FEET
SHA,D,6,RES ELE,20080821 0000,20080821 0000,935.93, ,FEET
SHA,D,6,RES ELE,20080822 0000,20080822 0000,935.30, ,FEET
SHA,D,6,RES ELE,20080823 0000,20080823 0000,934.68, ,FEET
SHA,D,6,RES ELE,20080824 0000,20080824 0000,934.01, ,FEET
SHA,D,6,RES ELE,20080825 0000,20080825 0000,933.41, ,FEET
SHA,D,6,RES ELE,20080826 0000,20080826 0000,932.74, ,FEET
SHA,D,6,RES ELE,20080827 0000,20080827 0000,932.10, ,FEET
SHA,D,6,RES ELE,20080828 0000,20080828 0000,931.48, ,FEET
SHA,D,6,RES ELE,20080829 0000,20080829 0000,931.03, ,FEET
SHA,D,6,RES ELE,20080830 0000,20080830 0000,930.69, ,FEET
SHA,D,6,RES ELE,20080831 0000,20080831 0000,930.31, ,FEET
SHA,D,6,RES ELE,20080901 0000,20080901 0000,929.98, ,FEET
SHA,D,6,RES ELE,20080902 0000,20080902 0000,929.45, ,FEET
SHA,D,6,RES ELE,20080903 0000,20080903 0000,928.99, ,FEET
SHA,D,6,RES ELE,20080904 0000,20080904 0000,928.47, ,FEET
SHA,D,6,RES ELE,20080905 0000,20080905 0000,927.66, ,FEET
SHA,D,6,RES ELE,20080906 0000,20080906 0000,926.95, ,FEET
SHA,D,6,RES ELE,20080907 0000,20080907 0000,926.37, ,FEET
SHA,D,6,RES ELE,20080908 0000,20080908 0000,925.72, ,FEET
SHA,D,6,RES ELE,20080909 0000,20080909 0000,924.49, ,FEET
SHA,D,6,RES ELE,20080910 0000,20080910 0000,924.04, ,FEET
SHA,D,6,RES ELE,20080911 0000,20080911 0000,923.66, ,FEET
SHA,D,6,RES ELE,20080912 0000,20080912 0000,923.24, ,FEET
SHA,D,6,RES ELE,20080913 0000,20080913 0000,922.74, ,FEET
SHA,D,6,RES ELE,20080914 0000,20080914 0000,922.35, ,FEET
SHA,D,6,RES ELE,20080915 0000,20080915 0000,921.91, ,FEET
SHA,D,6,RES ELE,20080916 0000,20080916 0000,921.55, ,FEET
SHA,D,6,RES ELE,20080917 0000,20080917 0000,921.15, ,FEET
SHA,D,6,RES ELE,20080918 0000,20080918 0000,920.81, ,FEET
SHA,D,6,RES ELE,20080919 0000,20080919 0000,920.61, ,FEET
SHA,D,6,RES ELE,20080920 0000,20080920 0000,920.12, ,FEET
SHA,D,6,RES ELE,20080921 0000,20080921 0000,919.77, ,FEET
SHA,D,6,RES ELE,20080922 0000,20080922 0000,919.36, ,FEET
SHA,D,6,RES ELE,20080923 0000,20080923 0000,919.08, ,FEET
SHA,D,6,RES ELE,20080924 0000,20080924 0000,918.77, ,FEET
SHA,D,6,RES ELE,20080925 0000,20080925 0000,918.45, ,FEET
SHA,D,6,RES ELE,20080926 0000,20080926 0000,918.19, ,FEET
SHA,D,6,RES ELE,20080927 0000,20080927 0000,917.86, ,FEET
SHA,D,6,RES ELE,20080928 0000,20080928 0000,917.58, ,FEET
SHA,D,6,RES ELE,20080929 0000,20080929 0000,917.28, ,FEET
SHA,D,6,RES ELE,20080930 0000,20080930 0000,917.04, ,FEET
SHA,D,6,RES ELE,20081001 0000,20081001 0000,916.82, ,FEET
SHA,D,6,RES ELE,20081002 0000,20081002 0000,916.60, ,FEET
SHA,D,6,RES ELE,20081003 0000,20081003 0000,916.60, ,FEET
SHA,D,6,RES ELE,20081004 0000,20081004 0000,916.59, ,FEET
SHA,D,6,RES ELE,20081005 0000,20081005 0000,916.40, ,FEET
SHA,D,6,RES ELE,20081006 0000,20081006 0000,916.24, ,FEET
SHA,D,6,RES ELE,20081007 0000,20081007 0000,916.00, ,FEET
SHA,D,6,RES ELE,20081008 0000,20081008 0000,915.80, ,FEET
SHA,D,6,RES ELE,20081009 0000,20081009 0000,915.61, ,FEET
SHA,D,6,RES ELE,20081010 0000,20081010 0000,915.26, ,FEET
SHA,D,6,RES ELE,20081011 0000,20081011 0000,915.00, ,FEET
SHA,D,6,RES ELE,20081012 0000,20081012 0000,914.83, ,FEET
SHA,D,6,RES ELE,20081013 0000,20081013 0000,914.54, ,FEET
SHA,D,6,RES ELE,20081014 0000,20081014 0000,914.38, ,FEET
SHA,D,6,RES ELE,20081015 0000,20081015 0000,914.22, ,FEET
SHA,D,6,RES ELE,20081016 0000,20081016 0000,913.92, ,FEET
SHA,D,6,RES ELE,20081017 0000,20081017 0000,913.54, ,FEET
SHA,D,6,RES ELE,20081018 0000,20081018 0000,913.23, ,FEET
SHA,D,6,RES ELE,20081019 0000,20081019 0000,912.85, ,FEET
SHA,D,6,RES ELE,20081020 0000,20081020 0000,912.48, ,FEET
SHA,D,6,RES ELE,20081021 0000,20081021 0000,912.16, ,FEET
SHA,D,6,RES ELE,20081022 0000,20081022 0000,911.82, ,FEET
SHA,D,6,RES ELE,20081023 0000,20081023 0000,911.50, ,FEET
SHA,D,6,RES ELE,20081024 0000,20081024 0000,911.12, ,FEET
SHA,D,6,RES ELE,20081025 0000,20081025 0000,910.80, ,FEET
SHA,D,6,RES ELE,20081026 0000,20081026 0000,910.48, ,FEET
SHA,D,6,RES ELE,20081027 0000,20081027 0000,910.05, ,FEET
SHA,D,6,RES ELE,20081028 0000,20081028 0000,909.74, ,FEET
SHA,D,6,RES ELE,20081029 0000,20081029 0000,909.53, ,FEET
SHA,D,6,RES ELE,20081030 0000,20081030 0000,909.23, ,FEET
SHA,D,6,RES ELE,20081031 0000,20081031 0000,909.29, ,FEET
SHA,D,6,RES ELE,20081101 0000,20081101 0000,909.97, ,FEET
SHA,D,6,RES ELE,20081102 0000,20081102 0000,910.73, ,FEET
SHA,D,6,RES ELE,20081103 0000,20081103 0000,911.08, ,FEET
SHA,D,6,RES ELE,20081104 0000,20081104 0000,911.34, ,FEET
SHA,D,6,RES ELE,20081105 0000,20081105 0000,911.49, ,FEET
SHA,D,6,RES ELE,20081106 0000,20081106 0000,911.57, ,FEET
SHA,D,6,RES ELE,20081107 0000,20081107 0000,911.55, ,FEET
SHA,D,6,RES ELE,20081108 0000,20081108 0000,911.61, ,FEET
SHA,D,6,RES ELE,20081109 0000,20081109 0000,911.70, ,FEET
SHA,D,6,RES ELE,20081110 0000,20081110 0000,911.77, ,FEET
SHA,D,6,RES ELE,20081111 0000,20081111 0000,911.77, ,FEET
SHA,D,6,RES ELE,20081112 0000,20081112 0000,911.86, ,FEET
SHA,D,6,RES ELE,20081113 0000,20081113 0000,911.98, ,FEET
SHA,D,6,RES ELE,20081114 0000,20081114 0000,912.12, ,FEET
SHA,D,6,RES ELE,20081115 0000,20081115 0000,912.30, ,FEET
SHA,D,6,RES ELE,20081116 0000,20081116 0000,912.46, ,FEET
SHA,D,6,RES ELE,20081117 0000,20081117 0000,912.61, ,FEET
SHA,D,6,RES ELE,20081118 0000,20081118 0000,912.83, ,FEET
SHA,D,6,RES ELE,20081119 0000,20081119 0000,912.93, ,FEET
SHA,D,6,RES ELE,20081120 0000,20081120 0000,913.04, ,FEET
SHA,D,6,RES ELE,20081121 0000,20081121 0000,913.33, ,FEET
SHA,D,6,RES ELE,20081122 0000,20081122 0000,913.38, ,FEET
SHA,D,6,RES ELE,20081123 0000,20081123 0000,913.26, ,FEET
SHA,D,6,RES ELE,20081124 0000,20081124 0000,913.26, ,FEET
SHA,D,6,RES ELE,20081125 0000,20081125 0000,913.24, ,FEET
SHA,D,6,RES ELE,20081126 0000,20081126 0000,913.30, ,FEET
SHA,D,6,RES ELE,20081127 0000,20081127 0000,913.31, ,FEET
SHA,D,6,RES ELE,20081128 0000,20081128 0000,913.14, ,FEET
SHA,D,6,RES ELE,20081129 0000,20081129 0000,913.09, ,FEET
SHA,D,6,RES ELE,20081130 0000,20081130 0000,913.03, ,FEET
SHA,D,6,RES ELE,20081201 0000,20081201 0000,912.91, ,FEET
SHA,D,6,RES ELE,20081202 0000,20081202 0000,912.90, ,FEET
SHA,D,6,RES ELE,20081203 0000,20081203 0000,912.77, ,FEET
SHA,D,6,RES ELE,20081204 0000,20081204 0000,912.88, ,FEET
SHA,D,6,RES ELE,20081205 0000,20081205 0000,---, ,FEET
SHA,D,6,RES ELE,20081206 0000,20081206 0000,912.97, ,FEET
SHA,D,6,RES ELE,20081207 0000,20081207 0000,912.92, ,FEET
SHA,D,6,RES ELE,20081208 0000,20081208 0000,913.13, ,FEET
SHA,D,6,RES ELE,20081209 0000,20081209 0000,913.15, ,FEET
SHA,D,6,RES ELE,20081210 0000,20081210 0000,913.00, ,FEET
SHA,D,6,RES ELE,20081211 0000,20081211 0000,912.99, ,FEET
SHA,D,6,RES ELE,20081212 0000,20081212 0000,912.91, ,FEET
SHA,D,6,RES ELE,20081213 0000,20081213 0000,912.93, ,FEET
SHA,D,6,RES ELE,20081214 0000,20081214 0000,912.99, ,FEET
SHA,D,6,RES ELE,20081215 0000,20081215 0000,913.08, ,FEET
SHA,D,6,RES ELE,20081216 0000,20081216 0000,913.10, ,FEET
SHA,D,6,RES ELE,20081217 0000,20081217 0000,913.12, ,FEET
SHA,D,6,RES ELE,20081218 0000,20081218 0000,913.13, ,FEET
SHA,D,6,RES ELE,20081219 0000,20081219 0000,913.28, ,FEET
SHA,D,6,RES ELE,20081220 0000,20081220 0000,913.39, ,FEET
